Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
192,219,46,333,21,79,36,228,22,166,0.0125162566047,35,NewGudkova
29,258,78,57,10,147,4,48,50,76,0.0125569312573,35,NewGudkova
33,244,81,62,8,152,0,54,46,78,0.0125644850773,35,NewGudkova
311,223,46,338,21,84,35,336,84,68,0.0127122330661,35,NewGudkova
120,189,47,290,9,28,40,178,10,158,0.0127536085952,35,NewGudkova
219,236,52,358,22,101,28,236,26,150,0.0127654982439,35,NewGudkova
278,182,78,75,3,345,10,258,56,94,0.0127925281291,35,NewGudkova
115,190,48,290,8,27,39,174,10,154,0.0128663075461,35,NewGudkova
214,232,51,354,22,98,29,234,26,152,0.0128753770156,35,NewGudkova
245,254,63,28,19,124,17,242,32,128,0.0129002622293,35,NewGudkova
128,191,46,294,11,34,41,192,12,168,0.0129469658884,35,NewGudkova
136,193,45,296,11,37,42,198,12,172,0.0129583478906,35,NewGudkova
88,184,52,282,6,17,37,142,10,130,0.0129745475556,35,NewGudkova
183,217,45,328,19,74,37,226,20,168,0.0130063457743,35,NewGudkova
160,202,43,308,15,53,42,216,16,178,0.0131222860353,35,NewGudkova
293,187,48,288,9,27,40,288,86,80,0.013176429377,35,NewGudkova
236,250,60,20,20,118,20,240,30,134,0.0131823882354,35,NewGudkova
307,215,45,327,19,73,37,326,86,70,0.0131912465237,35,NewGudkova
144,196,44,300,13,43,42,206,14,176,0.0131933506346,35,NewGudkova
130,193,46,296,11,36,41,194,12,168,0.0132018625118,35,NewGudkova
213,234,52,356,22,99,28,234,26,150,0.0133927167015,35,NewGudkova
87,184,52,282,6,17,36,140,10,128,0.0135839158784,35,NewGudkova
16,258,66,35,17,130,14,26,62,70,0.0136374430883,35,NewGudkova
66,177,60,272,2,3,29,102,16,100,0.0137325746863,35,NewGudkova
10,251,62,25,20,122,18,16,66,68,0.0137534898383,35,NewGudkova
0,240,54,6,23,108,25,0,74,66,0.0138181436285,35,NewGudkova
275,211,82,68,6,338,4,254,50,98,0.0139198305332,35,NewGudkova
254,254,64,32,19,128,15,244,34,126,0.0140334209173,35,NewGudkova
205,224,47,341,22,87,33,232,24,162,0.0140487588,35,NewGudkova
282,176,72,81,1,350,16,262,62,92,0.014113932955,35,NewGudkova
90,183,51,282,6,17,37,144,10,132,0.0142161816349,35,NewGudkova
138,195,45,298,11,39,42,200,12,172,0.0142648575561,35,NewGudkova
191,220,46,335,21,81,35,228,22,164,0.0142888089964,35,NewGudkova
262,263,73,48,13,140,8,246,38,112,0.0144273155644,35,NewGudkova
287,178,58,274,3,7,30,274,76,86,0.0144632869173,35,NewGudkova
62,176,62,270,1,1,27,96,18,96,0.0144795816689,35,NewGudkova
290,185,52,282,5,17,36,282,82,84,0.0145595917018,35,NewGudkova
171,211,44,320,17,66,39,222,18,172,0.0145759148724,35,NewGudkova
322,237,52,2,23,104,27,356,76,66,0.0145867893101,35,NewGudkova
180,211,44,322,19,69,39,224,20,172,0.0146054724275,35,NewGudkova
158,206,44,312,15,56,41,216,16,174,0.0146235971434,35,NewGudkova
102,184,50,284,8,20,38,158,10,144,0.01479445232,35,NewGudkova
42,195,78,74,5,343,9,66,36,80,0.0148168439645,35,NewGudkova
316,231,50,350,21,94,31,346,80,68,0.0148319167089,35,NewGudkova
179,213,44,324,19,71,38,224,20,170,0.014869926373,35,NewGudkova
61,173,64,268,2,359,25,94,20,96,0.014963535355,35,NewGudkova
284,174,64,268,1,359,24,268,70,88,0.0149889323221,35,NewGudkova
60,175,64,268,1,358,25,92,20,94,0.0150023891385,35,NewGudkova
294,189,48,290,9,29,40,290,86,80,0.0150074151076,35,NewGudkova
283,178,70,83,1,352,18,264,64,92,0.0150429574743,35,NewGudkova
199,219,45,332,21,80,36,230,22,168,0.0150476489395,35,NewGudkova
9,251,60,22,20,120,20,14,68,68,0.0150739579588,35,NewGudkova
271,250,80,59,9,150,1,250,44,104,0.0151074024636,35,NewGudkova
12,252,64,30,19,126,16,20,64,68,0.0151200779361,35,NewGudkova
101,186,50,286,7,22,38,158,10,142,0.0152768715874,35,NewGudkova
196,224,47,339,20,84,35,230,22,162,0.0154317336523,35,NewGudkova
81,179,54,278,5,12,34,128,12,120,0.0154716851908,35,NewGudkova
8,249,60,20,20,118,20,12,68,68,0.0156800730751,35,NewGudkova
35,222,81,66,7,336,3,58,42,78,0.0156915247422,35,NewGudkova
86,184,52,282,5,16,36,138,10,126,0.0157649644791,35,NewGudkova
76,182,56,278,4,11,33,118,12,110,0.0158095317005,35,NewGudkova
288,180,56,276,3,9,32,276,78,86,0.0158103758151,35,NewGudkova
257,259,69,40,16,134,11,244,36,118,0.0158983553946,35,NewGudkova
19,257,69,42,16,136,10,32,58,70,0.0159630721484,35,NewGudkova
116,187,48,288,9,26,40,174,10,156,0.0159773950001,35,NewGudkova
221,233,50,354,23,98,29,236,26,154,0.0160666507899,35,NewGudkova
193,217,45,330,21,78,36,228,22,168,0.0161696113329,35,NewGudkova
157,200,43,306,15,51,42,214,16,178,0.0161867427594,35,NewGudkova
239,244,57,14,22,114,22,240,30,140,0.0162529080074,35,NewGudkova
43,196,81,72,4,341,7,66,38,82,0.0164166967844,35,NewGudkova
215,231,50,352,23,96,29,234,26,154,0.0164476628734,35,NewGudkova
68,175,60,272,3,4,29,106,16,104,0.0164643574346,35,NewGudkova
72,177,58,274,4,7,31,112,14,108,0.0164720769835,35,NewGudkova
13,256,65,31,17,126,16,22,64,70,0.0165821554086,35,NewGudkova
155,204,44,310,15,54,41,214,16,174,0.0166299528958,35,NewGudkova
20,262,70,43,15,136,11,34,58,72,0.0166331601016,35,NewGudkova
2,242,56,11,22,112,23,4,72,66,0.0166645449272,35,NewGudkova
292,187,50,286,7,23,38,286,84,82,0.0166646768464,35,NewGudkova
162,206,43,312,15,56,41,218,16,176,0.0166947994147,35,NewGudkova
166,209,44,318,17,64,39,220,18,172,0.0167048764971,35,NewGudkova
31,242,79,61,10,151,0,52,46,76,0.016730451672,35,NewGudkova
45,191,79,74,4,343,9,68,36,82,0.0169003135476,35,NewGudkova
269,254,75,54,13,145,4,250,42,110,0.0174064934862,35,NewGudkova
256,261,71,42,14,135,11,244,36,116,0.0174517600792,35,NewGudkova
149,201,44,306,13,49,41,210,14,174,0.0175466664777,35,NewGudkova
273,241,79,62,10,332,0,252,46,104,0.0176234965643,35,NewGudkova
212,236,53,358,21,101,28,234,26,148,0.0176338390127,35,NewGudkova
260,258,68,40,17,134,12,246,36,120,0.0176718665877,35,NewGudkova
227,245,56,11,21,111,24,238,28,140,0.0176816069626,35,NewGudkova
218,238,53,0,21,103,28,236,26,148,0.0177538150304,35,NewGudkova
186,212,43,322,19,69,39,226,20,174,0.0177767210644,35,NewGudkova
7,248,59,17,20,116,21,10,70,68,0.0178314755847,35,NewGudkova
121,191,47,292,9,30,40,180,10,158,0.0179446526257,35,NewGudkova
6,246,59,15,20,114,21,8,70,68,0.0179723131938,35,NewGudkova
140,195,44,300,13,43,41,204,14,174,0.018102726743,35,NewGudkova
313,228,48,345,21,90,33,342,82,68,0.0181067081321,35,NewGudkova
208,230,48,347,22,92,32,234,24,158,0.0184175865109,35,NewGudkova
11,253,62,27,20,124,18,18,66,68,0.0184618765222,35,NewGudkova
73,176,57,274,4,7,31,114,14,110,0.0184851686709,35,NewGudkova
317,232,51,355,23,99,29,350,78,66,0.0185243077194,35,NewGudkova
281,182,74,79,3,349,14,262,60,94,0.0185753244725,35,NewGudkova
225,239,55,5,22,106,25,236,28,144,0.0186252616955,35,NewGudkova
252,259,67,36,17,131,14,244,34,122,0.0187014178729,35,NewGudkova
231,237,53,3,23,105,26,238,28,148,0.0188638136298,35,NewGudkova
277,199,79,73,6,342,8,258,54,98,0.0188719770682,35,NewGudkova
224,241,55,7,21,108,24,236,28,142,0.0189632130494,35,NewGudkova
111,186,48,286,8,23,39,168,10,152,0.0189709919019,35,NewGudkova
65,174,62,270,3,2,27,100,18,100,0.0190105303343,35,NewGudkova
264,257,71,44,15,137,9,246,38,116,0.0190848317857,35,NewGudkova
201,231,50,350,21,93,31,232,24,154,0.0191611360981,35,NewGudkova
71,178,58,274,3,6,31,110,14,106,0.0192066334505,35,NewGudkova
56,176,70,83,0,353,19,82,26,88,0.0193696682637,35,NewGudkova
209,228,48,345,22,91,33,234,24,160,0.01948591861,35,NewGudkova
132,195,46,298,11,38,41,196,12,168,0.0195248265177,35,NewGudkova
3,244,57,11,20,110,23,4,72,68,0.0195385926246,35,NewGudkova
315,229,49,350,23,95,30,346,80,66,0.0195518789519,35,NewGudkova
305,212,44,320,17,66,40,320,88,72,0.0195897163598,35,NewGudkova
299,197,45,300,11,41,41,300,88,78,0.0196050853222,35,NewGudkova
190,222,47,337,20,82,35,228,22,162,0.0198453342594,35,NewGudkova
250,257,67,34,17,129,14,242,34,122,0.0198771200459,35,NewGudkova
319,234,51,357,23,101,29,352,78,66,0.0200935686696,35,NewGudkova
54,174,72,81,0,351,17,80,28,88,0.0201321939718,35,NewGudkova
127,189,46,292,11,32,41,190,12,168,0.0201768604481,35,NewGudkova
181,210,43,320,19,67,39,224,20,174,0.0202460941621,35,NewGudkova
286,179,60,272,1,3,28,272,74,88,0.0202645460186,35,NewGudkova
178,215,45,326,19,72,37,224,20,168,0.0203126472967,35,NewGudkova
163,204,43,310,15,55,42,218,16,178,0.0203142035635,35,NewGudkova
248,248,60,22,21,120,19,242,32,134,0.0203378575647,35,NewGudkova
82,179,54,278,6,12,34,130,12,122,0.0203615059881,35,NewGudkova
59,172,66,266,1,356,23,90,22,94,0.0203691419134,35,NewGudkova
1,242,55,6,21,107,25,0,74,68,0.0203781534752,35,NewGudkova
304,210,43,320,19,68,39,320,88,70,0.0203988932949,35,NewGudkova
134,191,45,294,11,35,42,196,12,172,0.0204882248926,35,NewGudkova
23,258,73,50,14,142,7,40,54,72,0.0208090056295,35,NewGudkova
306,212,43,322,19,70,39,322,88,70,0.0208203305493,35,NewGudkova
94,183,51,282,7,18,37,148,10,136,0.0208304420748,35,NewGudkova
207,231,49,349,21,94,31,234,24,156,0.020983652153,35,NewGudkova
104,184,49,284,8,21,38,160,10,146,0.0210800261293,35,NewGudkova
24,261,74,49,12,141,7,40,54,74,0.0211497113021,35,NewGudkova
36,233,82,65,6,335,1,58,44,80,0.0211870218407,35,NewGudkova
154,200,43,306,15,50,41,212,16,176,0.0212236298263,35,NewGudkova
323,239,53,1,21,103,27,356,76,68,0.0212541220271,35,NewGudkova
137,197,45,300,11,40,41,200,12,170,0.0212587235581,35,NewGudkova
226,237,54,3,22,105,26,236,28,146,0.0212637708402,35,NewGudkova
5,245,58,16,22,115,21,8,70,66,0.021294289383,35,NewGudkova
261,256,67,39,18,133,12,246,36,122,0.0214376958406,35,NewGudkova
89,186,52,284,6,19,37,144,10,130,0.0214624627074,35,NewGudkova
18,261,69,39,15,132,13,30,60,72,0.0215691550988,35,NewGudkova
188,217,44,328,19,75,38,228,20,170,0.0216054155992,35,NewGudkova
49,180,72,81,2,350,17,76,28,84,0.021642965854,35,NewGudkova
233,246,59,16,21,114,21,238,30,136,0.0216710728494,35,NewGudkova
235,252,61,22,19,119,20,240,30,132,0.0217076316452,35,NewGudkova
318,234,52,354,21,97,29,350,78,68,0.0217078566736,35,NewGudkova
37,212,80,69,7,338,5,60,40,78,0.0217273280147,35,NewGudkova
32,255,80,60,8,150,2,52,48,78,0.0217725780088,35,NewGudkova
47,180,74,79,2,348,15,74,30,84,0.0218722322929,35,NewGudkova
151,198,43,302,13,45,42,210,14,178,0.0219006435585,35,NewGudkova
300,206,44,312,15,56,40,312,88,74,0.0219070514234,35,NewGudkova
57,177,68,85,0,355,21,84,24,88,0.0219156715426,35,NewGudkova
242,252,63,26,19,122,17,240,32,128,0.0219710391448,35,NewGudkova
255,252,63,31,20,127,15,244,34,128,0.0219741378892,35,NewGudkova
251,254,66,32,18,127,14,242,34,124,0.0220367265294,35,NewGudkova
152,202,44,306,13,49,42,212,14,176,0.0220373375288,35,NewGudkova
119,191,48,292,9,30,40,178,10,156,0.022042681089,35,NewGudkova
244,256,64,30,18,126,17,242,32,126,0.0220735596005,35,NewGudkova
161,208,44,314,15,58,41,218,16,174,0.022089862931,35,NewGudkova
182,219,46,330,19,76,37,226,20,166,0.0221575211158,35,NewGudkova
206,222,46,339,23,86,34,232,24,164,0.0221693871534,35,NewGudkova
232,248,60,18,20,116,20,238,30,134,0.022179834252,35,NewGudkova
258,256,68,38,17,132,12,244,36,120,0.0221981818647,35,NewGudkova
139,197,45,300,11,41,42,202,12,172,0.0221982027087,35,NewGudkova
169,204,42,312,17,58,41,220,18,178,0.0222077556289,35,NewGudkova
14,254,65,34,19,129,14,24,62,68,0.022214304571,35,NewGudkova
41,204,82,70,5,339,5,64,40,82,0.0222180760859,35,NewGudkova
223,243,56,9,21,109,24,236,28,140,0.0222217233033,35,NewGudkova
55,179,68,85,1,355,21,82,24,86,0.0223318280045,35,NewGudkova
74,182,56,278,3,10,33,116,12,108,0.0223936982814,35,NewGudkova
259,261,69,42,16,136,11,246,36,118,0.0224385238972,35,NewGudkova
15,256,66,33,17,128,14,24,62,70,0.022453134603,35,NewGudkova
222,231,49,352,23,97,30,236,26,156,0.022494031903,35,NewGudkova
25,255,74,53,14,144,5,42,52,72,0.0226098144793,35,NewGudkova
84,185,53,282,5,16,36,134,10,122,0.0227438789729,35,NewGudkova
58,174,66,266,0,356,23,88,22,92,0.0227853969916,35,NewGudkova
301,208,44,314,15,58,40,314,88,74,0.0228147684841,35,NewGudkova
174,206,42,314,17,60,41,222,18,178,0.0228249456373,35,NewGudkova
22,264,73,47,13,139,9,38,56,74,0.0228973857515,35,NewGudkova
321,235,52,0,23,102,27,354,76,66,0.0229973385853,35,NewGudkova
124,191,47,292,9,30,41,184,10,162,0.0230218294619,35,NewGudkova
194,215,44,328,21,76,37,228,22,170,0.0230422478011,35,NewGudkova
249,259,68,36,16,130,14,242,34,120,0.0230541883726,35,NewGudkova
48,176,76,77,2,346,13,74,32,86,0.0231264898131,35,NewGudkova
106,188,49,288,8,25,38,164,10,146,0.0231304435065,35,NewGudkova
4,246,57,13,20,112,23,6,72,68,0.0231389479389,35,NewGudkova
141,194,44,298,13,41,42,204,14,176,0.0231541720216,35,NewGudkova
148,196,43,300,13,43,42,208,14,178,0.0231755662953,35,NewGudkova
129,189,45,292,11,32,41,192,12,170,0.0232655566439,35,NewGudkova
195,226,48,341,20,86,34,230,22,160,0.0232730264902,35,NewGudkova
46,187,77,76,4,345,11,70,34,82,0.0233440723039,35,NewGudkova
189,215,44,326,19,73,39,228,20,172,0.0233894836637,35,NewGudkova
243,250,62,24,19,121,18,240,32,130,0.0234366390848,35,NewGudkova
200,217,44,330,21,78,37,230,22,170,0.0235592265492,35,NewGudkova
211,238,53,0,21,102,27,234,26,146,0.0236916216133,35,NewGudkova
75,176,57,274,5,7,31,116,14,112,0.0237053995197,35,NewGudkova
320,236,52,356,21,99,29,352,78,68,0.0237150508076,35,NewGudkova
210,226,47,343,22,89,33,234,24,162,0.0237935044653,35,NewGudkova
164,206,44,314,17,60,40,218,18,174,0.0238362096369,35,NewGudkova
142,199,45,304,13,46,41,206,14,172,0.0238676595491,35,NewGudkova
265,263,76,54,11,145,6,248,40,108,0.0239454539363,35,NewGudkova
44,192,77,76,5,345,11,68,34,80,0.0239921144865,35,NewGudkova
309,218,44,331,21,79,37,330,86,68,0.0240455425168,35,NewGudkova
234,244,58,14,21,113,22,238,30,138,0.024078234332,35,NewGudkova
295,189,45,292,11,33,41,292,88,78,0.0241174980004,35,NewGudkova
64,178,60,272,2,3,29,100,16,98,0.0241396888762,35,NewGudkova
187,219,45,330,19,76,37,228,20,168,0.0241541832216,35,NewGudkova
165,204,43,312,17,58,41,218,18,176,0.0241783418383,35,NewGudkova
241,254,64,28,18,124,17,240,32,126,0.0242188245266,35,NewGudkova
240,242,56,12,23,112,23,240,30,142,0.0242932764041,35,NewGudkova
270,252,81,61,8,151,1,250,44,102,0.0243018919059,35,NewGudkova
314,229,50,348,21,92,31,344,80,68,0.0243163732002,35,NewGudkova
280,175,74,78,1,348,14,260,60,92,0.0243845797254,35,NewGudkova
170,213,45,322,17,67,39,222,18,170,0.0245246261386,35,NewGudkova
217,240,53,2,21,104,27,236,26,146,0.0245444560478,35,NewGudkova
118,187,47,288,9,26,40,176,10,158,0.0246786405878,35,NewGudkova
177,210,43,318,17,64,41,224,18,176,0.0247965777675,35,NewGudkova
69,181,58,276,2,8,31,108,14,102,0.0248697453468,35,NewGudkova
28,247,78,58,11,149,1,48,48,74,0.0249039158451,35,NewGudkova
70,180,58,276,3,8,31,110,14,104,0.0250530018335,35,NewGudkova
83,179,54,278,6,13,34,132,12,124,0.0250893461336,35,NewGudkova
145,201,45,306,13,48,41,208,14,172,0.0252159621407,35,NewGudkova
52,173,74,79,0,349,15,78,30,88,0.0252375832013,35,NewGudkova
175,213,44,322,17,68,39,224,18,172,0.0253648409436,35,NewGudkova
153,202,44,308,15,52,41,212,16,174,0.0253704721411,35,NewGudkova
274,216,38,321,17,70,45,244,18,-168,0.000925213826185,55,NewGudkova
383,221,77,71,10,340,6,260,52,104,0.00160527265654,55,NewGudkova
178,191,45,286,3,19,44,192,4,176,0.00164898262061,55,NewGudkova
251,206,38,307,12,52,48,240,14,-158,0.00207022815501,55,NewGudkova
62,185,60,89,3,357,29,78,16,78,0.00215085504961,55,NewGudkova
262,210,38,313,15,60,47,242,16,-162,0.00254848897421,55,NewGudkova
404,237,45,354,23,102,34,352,84,66,0.00284677098915,55,NewGudkova
180,191,44,286,3,19,44,194,4,178,0.0030429438482,55,NewGudkova
365,260,65,43,20,138,13,254,36,126,0.00320542413869,55,NewGudkova
352,256,59,30,22,129,19,252,32,136,0.00323103877241,55,NewGudkova
202,194,42,289,5,25,46,218,6,-162,0.00335456232873,55,NewGudkova
216,197,41,293,7,31,47,228,8,-156,0.00340072313828,55,NewGudkova
374,257,73,57,15,149,5,256,42,114,0.00364816149866,55,NewGudkova
147,221,39,329,19,79,43,150,88,-70,0.00370341638981,55,NewGudkova
289,222,39,329,19,79,43,246,20,-174,0.00423076295238,55,NewGudkova
309,235,44,351,23,99,35,248,24,168,0.0042580820092,55,NewGudkova
310,233,44,348,23,97,36,248,24,170,0.00460392572054,55,NewGudkova
199,194,43,289,5,25,46,216,6,-164,0.00468482056241,55,NewGudkova
88,187,50,278,0,8,39,106,6,98,0.00478837002939,55,NewGudkova
80,186,52,95,0,5,37,94,8,88,0.00492235524973,55,NewGudkova
93,194,42,289,5,26,46,110,88,-84,0.0053220016978,55,NewGudkova
388,192,71,80,7,348,16,264,62,98,0.00540076703672,55,NewGudkova
14,257,59,31,22,129,19,22,68,66,0.00546388769001,55,NewGudkova
35,229,77,69,11,338,4,56,42,72,0.00547585830692,55,NewGudkova
237,202,39,301,10,44,48,236,12,-156,0.00573260656899,55,NewGudkova
332,246,51,11,24,115,27,250,28,152,0.00574988412124,55,NewGudkova
229,200,39,297,8,37,48,234,10,-154,0.0064267889201,55,NewGudkova
226,199,40,297,9,38,48,232,10,-156,0.00652387599564,55,NewGudkova
331,248,52,13,23,116,27,250,28,150,0.00653449175929,55,NewGudkova
393,185,53,276,0,5,37,276,82,90,0.00658675232901,55,NewGudkova
81,185,52,96,0,5,37,96,8,90,0.00658675232901,55,NewGudkova
378,246,75,63,14,154,0,258,46,110,0.00675929124348,55,NewGudkova
288,223,40,331,19,81,42,246,20,-176,0.00710875509902,55,NewGudkova
241,204,39,303,10,46,48,238,12,-156,0.00728376130697,55,NewGudkova
17,258,62,39,21,135,15,28,64,66,0.00763838246544,55,NewGudkova
181,192,44,285,3,19,44,196,4,-180,0.00769227072033,55,NewGudkova
261,212,38,315,15,62,47,242,16,-164,0.00826938559026,55,NewGudkova
275,214,38,319,17,68,46,244,18,-166,0.00834381001728,55,NewGudkova
395,187,48,280,1,11,40,280,86,88,0.00847655773963,55,NewGudkova
353,254,58,28,23,127,20,252,32,138,0.00848135648056,55,NewGudkova
89,186,50,278,1,8,39,108,6,100,0.00863688756723,55,NewGudkova
77,184,54,93,0,3,35,90,10,86,0.00871012888476,55,NewGudkova
138,215,38,320,17,70,46,142,86,-72,0.00889901805608,55,NewGudkova
325,242,47,2,24,108,31,250,26,160,0.0091160115819,55,NewGudkova
406,240,47,359,23,106,32,356,82,66,0.00937336326667,55,NewGudkova
399,230,42,342,21,91,39,342,88,68,0.00943735271683,55,NewGudkova
386,200,74,76,8,344,12,262,58,100,0.00949914333063,55,NewGudkova
273,218,39,323,17,72,45,244,18,-170,0.00967444421919,55,NewGudkova
25,259,69,52,18,145,8,40,56,68,0.0097766284209,55,NewGudkova
326,240,46,359,24,106,32,250,26,162,0.00979557516604,55,NewGudkova
54,186,65,85,5,352,23,72,22,76,0.00980394309206,55,NewGudkova
250,208,38,309,13,54,48,240,14,-160,0.0100413724498,55,NewGudkova
379,238,78,67,11,336,1,258,48,106,0.010242827508,55,NewGudkova
167,190,45,284,3,17,43,180,4,166,0.0105567860857,55,NewGudkova
308,237,45,353,23,100,35,248,24,166,0.0105696568578,55,NewGudkova
96,196,42,291,5,28,46,112,88,-84,0.0108235651843,55,NewGudkova
290,220,39,327,19,78,44,246,20,-172,0.0108241065215,55,NewGudkova
346,252,55,21,23,123,23,252,30,144,0.0108483626673,55,NewGudkova
74,185,54,93,1,3,35,88,10,84,0.0108749444389,55,NewGudkova
311,232,43,346,23,96,37,248,24,172,0.011043604359,55,NewGudkova
385,208,75,75,9,343,10,262,56,102,0.0110550724997,55,NewGudkova
305,229,41,340,21,90,40,248,22,178,0.0110758448058,55,NewGudkova
169,190,45,284,3,17,44,182,4,168,0.0111222079466,55,NewGudkova
297,227,41,338,21,88,40,246,22,178,0.0113193954097,55,NewGudkova
30,257,73,58,15,150,5,46,52,70,0.0114408111125,55,NewGudkova
364,262,66,45,19,140,13,254,36,124,0.0114446757572,55,NewGudkova
351,258,60,32,21,130,19,252,32,134,0.0114730008277,55,NewGudkova
333,244,50,8,24,113,28,250,28,154,0.0114741550842,55,NewGudkova
402,234,43,349,23,98,36,348,86,66,0.0114969393044,55,NewGudkova
368,261,69,49,17,142,10,254,38,120,0.0116523344193,55,NewGudkova
65,186,58,91,2,359,31,80,14,78,0.0117405764287,55,NewGudkova
42,207,76,75,9,343,9,62,36,74,0.0117547511327,55,NewGudkova
347,250,54,19,24,121,24,252,30,146,0.0117797715947,55,NewGudkova
371,260,70,53,17,146,8,256,40,118,0.0118220193182,55,NewGudkova
242,202,38,301,10,44,49,238,12,-154,0.0119764837502,55,NewGudkova
296,228,42,340,21,89,39,246,22,176,0.0121974735721,55,NewGudkova
48,190,68,82,6,349,19,68,26,74,0.0122397764552,55,NewGudkova
184,192,44,285,3,20,44,198,4,-178,0.0124738479099,55,NewGudkova
210,195,41,291,7,29,47,224,8,-158,0.0125037260343,55,NewGudkova
34,235,77,67,12,336,2,54,44,72,0.0125235572033,55,NewGudkova
197,194,43,289,5,26,46,214,6,-166,0.0126250604654,55,NewGudkova
101,198,40,295,7,34,48,116,86,-82,0.0127847406641,55,NewGudkova
228,201,40,299,9,40,48,234,10,-156,0.0128001180246,55,NewGudkova
165,190,46,284,3,17,43,176,4,162,0.0128487505691,55,NewGudkova
171,189,45,284,3,17,44,184,4,170,0.0129025022602,55,NewGudkova
330,249,53,15,23,117,26,250,28,148,0.0129209062917,55,NewGudkova
263,209,37,311,15,58,48,242,16,-160,0.0129811680024,55,NewGudkova
131,213,38,316,15,64,46,138,86,-74,0.0131044646728,55,NewGudkova
187,194,44,287,3,22,45,202,4,-176,0.0132194690129,55,NewGudkova
324,243,48,4,23,109,31,250,26,158,0.0132919444498,55,NewGudkova
92,186,50,278,1,9,39,110,6,102,0.0133685856034,55,NewGudkova
227,198,39,295,8,35,48,232,10,-154,0.0135646717138,55,NewGudkova
300,227,40,338,22,88,40,248,22,-180,0.0135689033787,55,NewGudkova
24,261,68,50,18,143,10,38,58,68,0.0136743236218,55,NewGudkova
196,192,43,287,5,24,46,212,6,-166,0.0137122801807,55,NewGudkova
47,195,74,77,7,346,13,66,32,76,0.0138185463587,55,NewGudkova
245,204,38,305,12,50,48,238,14,-158,0.0138272432035,55,NewGudkova
220,197,41,293,7,31,48,230,8,-154,0.0139228970321,55,NewGudkova
31,253,74,61,15,152,3,48,50,70,0.0140177523623,55,NewGudkova
20,262,65,42,19,137,14,32,62,68,0.0141120926806,55,NewGudkova
185,194,44,287,3,22,44,200,4,-178,0.0141205817,55,NewGudkova
205,196,42,291,5,27,46,222,6,-160,0.014218780185,55,NewGudkova
236,204,39,303,11,46,48,236,12,-158,0.0142255725079,55,NewGudkova
26,257,71,55,17,147,6,42,54,68,0.0142268686669,55,NewGudkova
63,183,62,87,3,355,27,78,18,80,0.0142622560767,55,NewGudkova
134,215,38,318,15,66,46,140,86,-74,0.0142920361119,55,NewGudkova
287,225,40,333,19,83,42,246,20,-178,0.0143472050385,55,NewGudkova
219,199,41,295,7,33,47,230,8,-156,0.0143606996378,55,NewGudkova
83,185,52,276,0,6,37,98,8,92,0.014422913418,55,NewGudkova
16,259,61,36,21,133,17,26,66,66,0.0144389296297,55,NewGudkova
292,225,40,336,21,86,40,246,22,-180,0.0145120518964,55,NewGudkova
222,197,40,295,9,36,48,230,10,-156,0.0145735584891,55,NewGudkova
252,205,38,305,12,50,49,240,14,-156,0.014575300166,55,NewGudkova
366,258,64,41,21,137,14,254,36,128,0.0145800952286,55,NewGudkova
327,238,46,357,24,105,33,250,26,164,0.0145922214618,55,NewGudkova
258,208,38,309,12,54,48,242,14,-158,0.0147984387092,55,NewGudkova
1,243,49,4,23,109,30,0,80,66,0.0148249469146,55,NewGudkova
116,190,48,282,1,13,41,128,4,116,0.0148256959586,55,NewGudkova
234,202,39,299,8,39,48,236,10,-154,0.0148353393441,55,NewGudkova
119,189,48,282,1,13,41,130,4,118,0.0148510259897,55,NewGudkova
45,198,73,77,8,345,13,64,32,74,0.0148995127612,55,NewGudkova
73,183,56,91,1,1,33,86,12,84,0.0150694421679,55,NewGudkova
198,192,43,287,5,23,46,214,6,-164,0.015071308565,55,NewGudkova
244,206,38,307,13,52,48,238,14,-160,0.0150899713726,55,NewGudkova
124,189,48,282,2,13,41,134,4,122,0.0151197997062,55,NewGudkova
29,260,72,56,16,148,7,44,54,70,0.0151376840773,55,NewGudkova
58,185,66,85,4,353,23,74,22,78,0.0152685293039,55,NewGudkova
127,189,48,282,2,14,41,136,4,124,0.0152890362337,55,NewGudkova
10,254,56,23,22,124,23,16,72,66,0.0153304522392,55,NewGudkova
51,189,69,82,6,350,19,70,26,76,0.0155526232499,55,NewGudkova
148,188,47,282,3,14,42,152,4,140,0.0155875087109,55,NewGudkova
146,188,47,282,2,14,42,150,4,138,0.0156157042621,55,NewGudkova
40,212,77,72,9,341,7,60,38,74,0.0156405152162,55,NewGudkova
4,247,51,14,25,118,26,8,76,64,0.0156815510963,55,NewGudkova
142,189,47,282,2,14,42,146,4,134,0.0156899743907,55,NewGudkova
139,189,47,282,2,14,41,144,4,132,0.0156917504887,55,NewGudkova
345,254,56,24,23,124,23,252,30,142,0.015701471869,55,NewGudkova
151,188,47,282,3,15,42,156,4,144,0.0157162121033,55,NewGudkova
360,258,61,37,21,134,17,254,34,132,0.015948904376,55,NewGudkova
61,187,58,91,3,359,31,78,14,76,0.0159749607975,55,NewGudkova
2,245,50,9,25,114,28,4,78,64,0.0160429626911,55,NewGudkova
57,187,64,87,4,354,25,74,20,76,0.0160661502606,55,NewGudkova
8,252,54,18,23,120,25,12,74,66,0.0161257682968,55,NewGudkova
372,258,69,52,18,145,8,256,40,120,0.0162528309173,55,NewGudkova
